deltas,alphas,results
25,22,0.07399999999999995
26,22,0.07399999999999995
27,22,0.07399999999999995
28,22,0.07399999999999995
29,22,0.07399999999999995
30,22,0.07399999999999995
31,22,0.07399999999999995
32,22,0.07399999999999995
33,22,0.07399999999999995
34,22,0.07399999999999995
35,22,0.07399999999999995
36,22,0.07399999999999995
37,22,0.07399999999999995
38,22,0.07399999999999995
39,22,0.07399999999999995
40,22,0.07399999999999995
41,22,0.07399999999999995
42,22,0.07399999999999995
43,22,0.07399999999999995
44,22,0.07399999999999995
45,22,0.07399999999999995
46,22,0.07399999999999995
47,22,0.07399999999999995
48,22,0.07399999999999995
49,22,0.07399999999999995
50,22,0.07399999999999995
1,23,0.03700000000000003
2,23,0.03700000000000003
3,23,0.03700000000000003
4,23,0.03700000000000003
5,23,0.03700000000000003
6,23,0.03700000000000003
7,23,0.03700000000000003
8,23,0.03700000000000003
9,23,0.03700000000000003
10,23,0.03700000000000003
11,23,0.03700000000000003
12,23,0.03700000000000003
13,23,0.03700000000000003
14,23,0.03700000000000003
15,23,0.03700000000000003
16,23,0.03700000000000003
17,23,0.03700000000000003
18,23,0.03700000000000003
19,23,0.03700000000000003
20,23,0.03700000000000003
21,23,0.03700000000000003
22,23,0.03700000000000003
23,23,0.030000000000000027
24,23,0.07399999999999995
25,23,0.07399999999999995
26,23,0.07399999999999995
27,23,0.07399999999999995
28,23,0.07399999999999995
29,23,0.07399999999999995
30,23,0.07399999999999995
31,23,0.07399999999999995
32,23,0.07399999999999995
33,23,0.07399999999999995
34,23,0.07399999999999995
35,23,0.07399999999999995
36,23,0.07399999999999995
37,23,0.07399999999999995
38,23,0.07399999999999995
39,23,0.07399999999999995
40,23,0.07399999999999995
41,23,0.07399999999999995
42,23,0.07399999999999995
43,23,0.07399999999999995
44,23,0.07399999999999995
45,23,0.07399999999999995
46,23,0.07399999999999995
47,23,0.07399999999999995
48,23,0.07399999999999995
49,23,0.07399999999999995
50,23,0.07399999999999995
1,24,0.03700000000000003
2,24,0.03700000000000003
3,24,0.03700000000000003
4,24,0.03700000000000003
5,24,0.03700000000000003
6,24,0.03700000000000003
7,24,0.03700000000000003
8,24,0.03700000000000003
9,24,0.03700000000000003
10,24,0.03700000000000003
11,24,0.03700000000000003
12,24,0.03700000000000003
13,24,0.03700000000000003
14,24,0.03700000000000003
15,24,0.03700000000000003
16,24,0.03700000000000003
17,24,0.03700000000000003
18,24,0.03700000000000003
19,24,0.03700000000000003
20,24,0.03700000000000003
21,24,0.03700000000000003
22,24,0.03700000000000003
23,24,0.03700000000000003
24,24,0.030000000000000027
25,24,0.07399999999999995
26,24,0.07399999999999995
27,24,0.07399999999999995
28,24,0.07399999999999995
29,24,0.07399999999999995
30,24,0.07399999999999995
31,24,0.07399999999999995
32,24,0.07399999999999995
33,24,0.07399999999999995
34,24,0.07399999999999995
35,24,0.07399999999999995
36,24,0.07399999999999995
37,24,0.07399999999999995
38,24,0.07399999999999995
39,24,0.07399999999999995
40,24,0.07399999999999995
41,24,0.07399999999999995
42,24,0.07399999999999995
43,24,0.07399999999999995
44,24,0.07399999999999995
45,24,0.07399999999999995
46,24,0.07399999999999995
47,24,0.07399999999999995
48,24,0.07399999999999995
49,24,0.07399999999999995
50,24,0.07399999999999995
1,25,0.03700000000000003
2,25,0.03700000000000003
3,25,0.03700000000000003
4,25,0.03700000000000003
5,25,0.03700000000000003
6,25,0.03700000000000003
7,25,0.03700000000000003
8,25,0.03700000000000003
9,25,0.03700000000000003
10,25,0.03700000000000003
11,25,0.03700000000000003
12,25,0.03700000000000003
13,25,0.03700000000000003
14,25,0.03700000000000003
15,25,0.03700000000000003
16,25,0.03700000000000003
17,25,0.03700000000000003
18,25,0.03700000000000003
19,25,0.03700000000000003
20,25,0.03700000000000003
21,25,0.03700000000000003
22,25,0.03700000000000003
23,25,0.03700000000000003
24,25,0.03700000000000003
25,25,0.030000000000000027
26,25,0.07399999999999995
27,25,0.07399999999999995
28,25,0.07399999999999995
29,25,0.07399999999999995
30,25,0.07399999999999995
31,25,0.07399999999999995
32,25,0.07399999999999995
33,25,0.07399999999999995
34,25,0.07399999999999995
35,25,0.07399999999999995
36,25,0.07399999999999995
37,25,0.07399999999999995
38,25,0.07399999999999995
39,25,0.07399999999999995
40,25,0.07399999999999995
41,25,0.07399999999999995
42,25,0.07399999999999995
43,25,0.07399999999999995
44,25,0.07399999999999995
45,25,0.07399999999999995
46,25,0.07399999999999995
47,25,0.07399999999999995
48,25,0.07399999999999995
49,25,0.07399999999999995
50,25,0.07399999999999995
1,26,0.03700000000000003
2,26,0.03700000000000003
3,26,0.03700000000000003
4,26,0.03700000000000003
5,26,0.03700000000000003
6,26,0.03700000000000003
7,26,0.03700000000000003
8,26,0.03700000000000003
9,26,0.03700000000000003
10,26,0.03700000000000003
11,26,0.03700000000000003
12,26,0.03700000000000003
13,26,0.03700000000000003
14,26,0.03700000000000003
15,26,0.03700000000000003
16,26,0.03700000000000003
17,26,0.03700000000000003
18,26,0.03700000000000003
19,26,0.03700000000000003
20,26,0.03700000000000003
21,26,0.03700000000000003
22,26,0.03700000000000003
23,26,0.03700000000000003
24,26,0.03700000000000003
25,26,0.03700000000000003
26,26,0.030000000000000027
27,26,0.07399999999999995
28,26,0.07399999999999995
29,26,0.07399999999999995
30,26,0.07399999999999995
31,26,0.07399999999999995
32,26,0.07399999999999995
33,26,0.07399999999999995
34,26,0.07399999999999995
35,26,0.07399999999999995
36,26,0.07399999999999995
37,26,0.07399999999999995
38,26,0.07399999999999995
39,26,0.07399999999999995
40,26,0.07399999999999995
41,26,0.07399999999999995
42,26,0.07399999999999995
43,26,0.07399999999999995
44,26,0.07399999999999995
45,26,0.07399999999999995
46,26,0.07399999999999995
47,26,0.07399999999999995
48,26,0.07399999999999995
49,26,0.07399999999999995
50,26,0.07399999999999995
1,27,0.03700000000000003
2,27,0.03700000000000003
3,27,0.03700000000000003
4,27,0.03700000000000003
5,27,0.03700000000000003
6,27,0.03700000000000003
7,27,0.03700000000000003
8,27,0.03700000000000003
9,27,0.03700000000000003
10,27,0.03700000000000003
11,27,0.03700000000000003
12,27,0.03700000000000003
13,27,0.03700000000000003
14,27,0.03700000000000003
15,27,0.03700000000000003
16,27,0.03700000000000003
17,27,0.03700000000000003
18,27,0.03700000000000003
19,27,0.03700000000000003
20,27,0.03700000000000003
21,27,0.03700000000000003
22,27,0.03700000000000003
23,27,0.03700000000000003
24,27,0.03700000000000003
25,27,0.03700000000000003
26,27,0.03700000000000003
27,27,0.030000000000000027
28,27,0.07399999999999995
29,27,0.07399999999999995
30,27,0.07399999999999995
31,27,0.07399999999999995
32,27,0.07399999999999995
33,27,0.07399999999999995
34,27,0.07399999999999995
35,27,0.07399999999999995
36,27,0.07399999999999995
37,27,0.07399999999999995
38,27,0.07399999999999995
39,27,0.07399999999999995
40,27,0.07399999999999995
41,27,0.07399999999999995
42,27,0.07399999999999995
43,27,0.07399999999999995
44,27,0.07399999999999995
45,27,0.07399999999999995
46,27,0.07399999999999995
47,27,0.07399999999999995
48,27,0.07399999999999995
49,27,0.07399999999999995
50,27,0.07399999999999995
1,28,0.03700000000000003
2,28,0.03700000000000003
3,28,0.03700000000000003
4,28,0.03700000000000003
5,28,0.03700000000000003
6,28,0.03700000000000003
7,28,0.03700000000000003
8,28,0.03700000000000003
9,28,0.03700000000000003
10,28,0.03700000000000003
11,28,0.03700000000000003
12,28,0.03700000000000003
13,28,0.03700000000000003
14,28,0.03700000000000003
15,28,0.03700000000000003
16,28,0.03700000000000003
17,28,0.03700000000000003
18,28,0.03700000000000003
19,28,0.03700000000000003
20,28,0.03700000000000003
21,28,0.03700000000000003
22,28,0.03700000000000003
23,28,0.03700000000000003
24,28,0.03700000000000003
25,28,0.03700000000000003
26,28,0.03700000000000003
27,28,0.03700000000000003
28,28,0.030000000000000027
29,28,0.07399999999999995
30,28,0.07399999999999995
31,28,0.07399999999999995
32,28,0.07399999999999995
33,28,0.07399999999999995
34,28,0.07399999999999995
35,28,0.07399999999999995
36,28,0.07399999999999995
37,28,0.07399999999999995
38,28,0.07399999999999995
39,28,0.07399999999999995
40,28,0.07399999999999995
41,28,0.07399999999999995
42,28,0.07399999999999995
43,28,0.07399999999999995
44,28,0.07399999999999995
45,28,0.07399999999999995
46,28,0.07399999999999995
47,28,0.07399999999999995
48,28,0.07399999999999995
49,28,0.07399999999999995
50,28,0.07399999999999995
1,29,0.03700000000000003
2,29,0.03700000000000003
3,29,0.03700000000000003
4,29,0.03700000000000003
5,29,0.03700000000000003
6,29,0.03700000000000003
7,29,0.03700000000000003
8,29,0.03700000000000003
9,29,0.03700000000000003
10,29,0.03700000000000003
11,29,0.03700000000000003
12,29,0.03700000000000003
13,29,0.03700000000000003
14,29,0.03700000000000003
15,29,0.03700000000000003
16,29,0.03700000000000003
17,29,0.03700000000000003
18,29,0.03700000000000003
19,29,0.03700000000000003
20,29,0.03700000000000003
21,29,0.03700000000000003
22,29,0.03700000000000003
23,29,0.03700000000000003
24,29,0.03700000000000003
25,29,0.03700000000000003
26,29,0.03700000000000003
27,29,0.03700000000000003
28,29,0.03700000000000003
29,29,0.030000000000000027
30,29,0.07399999999999995
31,29,0.07399999999999995
32,29,0.07399999999999995
33,29,0.07399999999999995
34,29,0.07399999999999995
35,29,0.07399999999999995
36,29,0.07399999999999995
37,29,0.07399999999999995
38,29,0.07399999999999995
39,29,0.07399999999999995
40,29,0.07399999999999995
41,29,0.07399999999999995
42,29,0.07399999999999995
43,29,0.07399999999999995
44,29,0.07399999999999995
45,29,0.07399999999999995
46,29,0.07399999999999995
47,29,0.07399999999999995
48,29,0.07399999999999995
49,29,0.07399999999999995
50,29,0.07399999999999995
1,30,0.03700000000000003
2,30,0.03700000000000003
3,30,0.03700000000000003
4,30,0.03700000000000003
5,30,0.03700000000000003
6,30,0.03700000000000003
7,30,0.03700000000000003
8,30,0.03700000000000003
9,30,0.03700000000000003
10,30,0.03700000000000003
11,30,0.03700000000000003
12,30,0.03700000000000003
13,30,0.03700000000000003
14,30,0.03700000000000003
15,30,0.03700000000000003
16,30,0.03700000000000003
17,30,0.03700000000000003
18,30,0.03700000000000003
19,30,0.03700000000000003
20,30,0.03700000000000003
21,30,0.03700000000000003
22,30,0.03700000000000003
23,30,0.03700000000000003
24,30,0.03700000000000003
25,30,0.03700000000000003
26,30,0.03700000000000003
27,30,0.03700000000000003
28,30,0.03700000000000003
29,30,0.03700000000000003
30,30,0.030000000000000027
31,30,0.07399999999999995
32,30,0.07399999999999995
33,30,0.07399999999999995
34,30,0.07399999999999995
35,30,0.07399999999999995
36,30,0.07399999999999995
37,30,0.07399999999999995
38,30,0.07399999999999995
39,30,0.07399999999999995
40,30,0.07399999999999995
41,30,0.07399999999999995
42,30,0.07399999999999995
43,30,0.07399999999999995
44,30,0.07399999999999995
45,30,0.07399999999999995
46,30,0.07399999999999995
47,30,0.07399999999999995
48,30,0.07399999999999995
49,30,0.07399999999999995
50,30,0.07399999999999995
1,31,0.03700000000000003
2,31,0.03700000000000003
3,31,0.03700000000000003
4,31,0.03700000000000003
5,31,0.03700000000000003
6,31,0.03700000000000003
7,31,0.03700000000000003
8,31,0.03700000000000003
9,31,0.03700000000000003
10,31,0.03700000000000003
11,31,0.03700000000000003
12,31,0.03700000000000003
13,31,0.03700000000000003
14,31,0.03700000000000003
15,31,0.03700000000000003
16,31,0.03700000000000003
17,31,0.03700000000000003
18,31,0.03700000000000003
19,31,0.03700000000000003
20,31,0.03700000000000003
21,31,0.03700000000000003
22,31,0.03700000000000003
23,31,0.03700000000000003
24,31,0.03700000000000003
25,31,0.03700000000000003
26,31,0.03700000000000003
27,31,0.03700000000000003
28,31,0.03700000000000003
29,31,0.03700000000000003
30,31,0.03700000000000003
31,31,0.030000000000000027
32,31,0.07399999999999995
33,31,0.07399999999999995
34,31,0.07399999999999995
35,31,0.07399999999999995
36,31,0.07399999999999995
37,31,0.07399999999999995
38,31,0.07399999999999995
39,31,0.07399999999999995
40,31,0.07399999999999995
41,31,0.07399999999999995
42,31,0.07399999999999995
43,31,0.07399999999999995
44,31,0.07399999999999995
45,31,0.07399999999999995
46,31,0.07399999999999995
47,31,0.07399999999999995
48,31,0.07399999999999995
49,31,0.07399999999999995
50,31,0.07399999999999995
1,32,0.03700000000000003
2,32,0.03700000000000003
3,32,0.03700000000000003
4,32,0.03700000000000003
5,32,0.03700000000000003
6,32,0.03700000000000003
7,32,0.03700000000000003
8,32,0.03700000000000003
9,32,0.03700000000000003
10,32,0.03700000000000003
11,32,0.03700000000000003
12,32,0.03700000000000003
13,32,0.03700000000000003
14,32,0.03700000000000003
15,32,0.03700000000000003
16,32,0.03700000000000003
17,32,0.03700000000000003
18,32,0.03700000000000003
19,32,0.03700000000000003
20,32,0.03700000000000003
21,32,0.03700000000000003
22,32,0.03700000000000003
23,32,0.03700000000000003
24,32,0.03700000000000003
25,32,0.03700000000000003
26,32,0.03700000000000003
27,32,0.03700000000000003
28,32,0.03700000000000003
29,32,0.03700000000000003
30,32,0.03700000000000003
31,32,0.03700000000000003
32,32,0.030000000000000027
33,32,0.07399999999999995
34,32,0.07399999999999995
35,32,0.07399999999999995
36,32,0.07399999999999995
37,32,0.07399999999999995
38,32,0.07399999999999995
39,32,0.07399999999999995
40,32,0.07399999999999995
41,32,0.07399999999999995
42,32,0.07399999999999995
43,32,0.07399999999999995
44,32,0.07399999999999995
45,32,0.07399999999999995
46,32,0.07399999999999995
47,32,0.07399999999999995
48,32,0.07399999999999995
49,32,0.07399999999999995
50,32,0.07399999999999995
1,33,0.03700000000000003
2,33,0.03700000000000003
3,33,0.03700000000000003
4,33,0.03700000000000003
5,33,0.03700000000000003
6,33,0.03700000000000003
7,33,0.03700000000000003
8,33,0.03700000000000003
9,33,0.03700000000000003
10,33,0.03700000000000003
11,33,0.03700000000000003
12,33,0.03700000000000003
13,33,0.03700000000000003
14,33,0.03700000000000003
15,33,0.03700000000000003
16,33,0.03700000000000003
17,33,0.03700000000000003
18,33,0.03700000000000003
19,33,0.03700000000000003
20,33,0.03700000000000003
21,33,0.03700000000000003
22,33,0.03700000000000003
23,33,0.03700000000000003
24,33,0.03700000000000003
25,33,0.03700000000000003
26,33,0.03700000000000003
27,33,0.03700000000000003
28,33,0.03700000000000003
29,33,0.03700000000000003
30,33,0.03700000000000003
31,33,0.03700000000000003
32,33,0.03700000000000003
33,33,0.030000000000000027
34,33,0.07399999999999995
35,33,0.07399999999999995
36,33,0.07399999999999995
37,33,0.07399999999999995
38,33,0.07399999999999995
39,33,0.07399999999999995
40,33,0.07399999999999995
41,33,0.07399999999999995
42,33,0.07399999999999995
43,33,0.07399999999999995
44,33,0.07399999999999995
45,33,0.07399999999999995
46,33,0.07399999999999995
47,33,0.07399999999999995
48,33,0.07399999999999995
49,33,0.07399999999999995
50,33,0.07399999999999995
1,34,0.03700000000000003
2,34,0.03700000000000003
3,34,0.03700000000000003
4,34,0.03700000000000003
5,34,0.03700000000000003
6,34,0.03700000000000003
7,34,0.03700000000000003
8,34,0.03700000000000003
9,34,0.03700000000000003
10,34,0.03700000000000003
11,34,0.03700000000000003
12,34,0.03700000000000003
13,34,0.03700000000000003
14,34,0.03700000000000003
15,34,0.03700000000000003
16,34,0.03700000000000003
17,34,0.03700000000000003
18,34,0.03700000000000003
19,34,0.03700000000000003
20,34,0.03700000000000003
21,34,0.03700000000000003
22,34,0.03700000000000003
23,34,0.03700000000000003
24,34,0.03700000000000003
25,34,0.03700000000000003
26,34,0.03700000000000003
27,34,0.03700000000000003
28,34,0.03700000000000003
29,34,0.03700000000000003
30,34,0.03700000000000003
31,34,0.03700000000000003
32,34,0.03700000000000003
33,34,0.03700000000000003
34,34,0.030000000000000027
35,34,0.07399999999999995
36,34,0.07399999999999995
37,34,0.07399999999999995
38,34,0.07399999999999995
39,34,0.07399999999999995
40,34,0.07399999999999995
41,34,0.07399999999999995
42,34,0.07399999999999995
43,34,0.07399999999999995
44,34,0.07399999999999995
45,34,0.07399999999999995
46,34,0.07399999999999995
47,34,0.07399999999999995
48,34,0.07399999999999995
49,34,0.07399999999999995
50,34,0.07399999999999995
1,35,0.03700000000000003
2,35,0.03700000000000003
3,35,0.03700000000000003
4,35,0.03700000000000003
5,35,0.03700000000000003
6,35,0.03700000000000003
7,35,0.03700000000000003
8,35,0.03700000000000003
9,35,0.03700000000000003
10,35,0.03700000000000003
11,35,0.03700000000000003
12,35,0.03700000000000003
13,35,0.03700000000000003
14,35,0.03700000000000003
15,35,0.03700000000000003
16,35,0.03700000000000003
17,35,0.03700000000000003
18,35,0.03700000000000003
19,35,0.03700000000000003
20,35,0.03700000000000003
21,35,0.03700000000000003
22,35,0.03700000000000003
23,35,0.03700000000000003
24,35,0.03700000000000003
25,35,0.03700000000000003
26,35,0.03700000000000003
27,35,0.03700000000000003
28,35,0.03700000000000003
29,35,0.03700000000000003
30,35,0.03700000000000003
31,35,0.03700000000000003
32,35,0.03700000000000003
33,35,0.03700000000000003
34,35,0.03700000000000003
35,35,0.030000000000000027
36,35,0.07399999999999995
37,35,0.07399999999999995
38,35,0.07399999999999995
39,35,0.07399999999999995
40,35,0.07399999999999995
41,35,0.07399999999999995
42,35,0.07399999999999995
43,35,0.07399999999999995
44,35,0.07399999999999995
45,35,0.07399999999999995
46,35,0.07399999999999995
47,35,0.07399999999999995
48,35,0.07399999999999995
49,35,0.07399999999999995
50,35,0.07399999999999995
1,36,0.03700000000000003
2,36,0.03700000000000003
3,36,0.03700000000000003
4,36,0.03700000000000003
5,36,0.03700000000000003
6,36,0.03700000000000003
7,36,0.03700000000000003
8,36,0.03700000000000003
9,36,0.03700000000000003
10,36,0.03700000000000003
11,36,0.03700000000000003
12,36,0.03700000000000003
13,36,0.03700000000000003
14,36,0.03700000000000003
15,36,0.03700000000000003
16,36,0.03700000000000003
17,36,0.03700000000000003
18,36,0.03700000000000003
19,36,0.03700000000000003
20,36,0.03700000000000003
21,36,0.03700000000000003
22,36,0.03700000000000003
23,36,0.03700000000000003
24,36,0.03700000000000003
25,36,0.03700000000000003
26,36,0.03700000000000003
27,36,0.03700000000000003
28,36,0.03700000000000003
29,36,0.03700000000000003
30,36,0.03700000000000003
31,36,0.03700000000000003
32,36,0.03700000000000003
33,36,0.03700000000000003
34,36,0.03700000000000003
35,36,0.03700000000000003
36,36,0.030000000000000027
37,36,0.07399999999999995
38,36,0.07399999999999995
39,36,0.07399999999999995
40,36,0.07399999999999995
41,36,0.07399999999999995
42,36,0.07399999999999995
43,36,0.07399999999999995
44,36,0.07399999999999995
45,36,0.07399999999999995
46,36,0.07399999999999995
47,36,0.07399999999999995
48,36,0.07399999999999995
49,36,0.07399999999999995
50,36,0.07399999999999995
1,37,0.03700000000000003
2,37,0.03700000000000003
3,37,0.03700000000000003
4,37,0.03700000000000003
5,37,0.03700000000000003
6,37,0.03700000000000003
7,37,0.03700000000000003
8,37,0.03700000000000003
9,37,0.03700000000000003
10,37,0.03700000000000003
11,37,0.03700000000000003
12,37,0.03700000000000003
13,37,0.03700000000000003
14,37,0.03700000000000003
15,37,0.03700000000000003
16,37,0.03700000000000003
17,37,0.03700000000000003
18,37,0.03700000000000003
19,37,0.03700000000000003
20,37,0.03700000000000003
21,37,0.03700000000000003
22,37,0.03700000000000003
23,37,0.03700000000000003
24,37,0.03700000000000003
25,37,0.03700000000000003
26,37,0.03700000000000003
27,37,0.03700000000000003
28,37,0.03700000000000003
29,37,0.03700000000000003
30,37,0.03700000000000003
31,37,0.03700000000000003
32,37,0.03700000000000003
33,37,0.03700000000000003
34,37,0.03700000000000003
35,37,0.03700000000000003
36,37,0.03700000000000003
37,37,0.030000000000000027
38,37,0.07399999999999995
39,37,0.07399999999999995
40,37,0.07399999999999995
41,37,0.07399999999999995
42,37,0.07399999999999995
43,37,0.07399999999999995
44,37,0.07399999999999995
45,37,0.07399999999999995
46,37,0.07399999999999995
47,37,0.07399999999999995
48,37,0.07399999999999995
49,37,0.07399999999999995
50,37,0.07399999999999995
1,38,0.03700000000000003
2,38,0.03700000000000003
3,38,0.03700000000000003
4,38,0.03700000000000003
5,38,0.03700000000000003
6,38,0.03700000000000003
7,38,0.03700000000000003
8,38,0.03700000000000003
9,38,0.03700000000000003
10,38,0.03700000000000003
11,38,0.03700000000000003
12,38,0.03700000000000003
13,38,0.03700000000000003
14,38,0.03700000000000003
15,38,0.03700000000000003
16,38,0.03700000000000003
17,38,0.03700000000000003
18,38,0.03700000000000003
19,38,0.03700000000000003
20,38,0.03700000000000003
21,38,0.03700000000000003
22,38,0.03700000000000003
23,38,0.03700000000000003
24,38,0.03700000000000003
25,38,0.03700000000000003
26,38,0.03700000000000003
27,38,0.03700000000000003
28,38,0.03700000000000003
29,38,0.03700000000000003
30,38,0.03700000000000003
31,38,0.03700000000000003
32,38,0.03700000000000003
33,38,0.03700000000000003
34,38,0.03700000000000003
35,38,0.03700000000000003
36,38,0.03700000000000003
37,38,0.03700000000000003
38,38,0.030000000000000027
39,38,0.07399999999999995
40,38,0.07399999999999995
41,38,0.07399999999999995
42,38,0.07399999999999995
43,38,0.07399999999999995
44,38,0.07399999999999995
45,38,0.07399999999999995
46,38,0.07399999999999995
47,38,0.07399999999999995
48,38,0.07399999999999995
49,38,0.07399999999999995
50,38,0.07399999999999995
1,39,0.03700000000000003
2,39,0.03700000000000003
3,39,0.03700000000000003
4,39,0.03700000000000003
5,39,0.03700000000000003
6,39,0.03700000000000003
7,39,0.03700000000000003
8,39,0.03700000000000003
9,39,0.03700000000000003
10,39,0.03700000000000003
11,39,0.03700000000000003
12,39,0.03700000000000003
13,39,0.03700000000000003
14,39,0.03700000000000003
15,39,0.03700000000000003
16,39,0.03700000000000003
17,39,0.03700000000000003
18,39,0.03700000000000003
19,39,0.03700000000000003
20,39,0.03700000000000003
21,39,0.03700000000000003
22,39,0.03700000000000003
23,39,0.03700000000000003
24,39,0.03700000000000003
25,39,0.03700000000000003
26,39,0.03700000000000003
27,39,0.03700000000000003
28,39,0.03700000000000003
29,39,0.03700000000000003
30,39,0.03700000000000003
31,39,0.03700000000000003
32,39,0.03700000000000003
33,39,0.03700000000000003
34,39,0.03700000000000003
35,39,0.03700000000000003
36,39,0.03700000000000003
37,39,0.03700000000000003
38,39,0.03700000000000003
39,39,0.030000000000000027
40,39,0.07399999999999995
41,39,0.07399999999999995
42,39,0.07399999999999995
43,39,0.07399999999999995
44,39,0.07399999999999995
45,39,0.07399999999999995
46,39,0.07399999999999995
47,39,0.07399999999999995
48,39,0.07399999999999995
49,39,0.07399999999999995
50,39,0.07399999999999995
1,40,0.03700000000000003
2,40,0.03700000000000003
3,40,0.03700000000000003
4,40,0.03700000000000003
5,40,0.03700000000000003
6,40,0.03700000000000003
7,40,0.03700000000000003
8,40,0.03700000000000003
9,40,0.03700000000000003
10,40,0.03700000000000003
11,40,0.03700000000000003
12,40,0.03700000000000003
13,40,0.03700000000000003
14,40,0.03700000000000003
15,40,0.03700000000000003
16,40,0.03700000000000003
17,40,0.03700000000000003
18,40,0.03700000000000003
19,40,0.03700000000000003
20,40,0.03700000000000003
21,40,0.03700000000000003
22,40,0.03700000000000003
23,40,0.03700000000000003
24,40,0.03700000000000003
25,40,0.03700000000000003
26,40,0.03700000000000003
27,40,0.03700000000000003
28,40,0.03700000000000003
29,40,0.03700000000000003
30,40,0.03700000000000003
31,40,0.03700000000000003
32,40,0.03700000000000003
33,40,0.03700000000000003
34,40,0.03700000000000003
35,40,0.03700000000000003
36,40,0.03700000000000003
37,40,0.03700000000000003
38,40,0.03700000000000003
39,40,0.03700000000000003
40,40,0.030000000000000027
41,40,0.07399999999999995
42,40,0.07399999999999995
43,40,0.07399999999999995
44,40,0.07399999999999995
45,40,0.07399999999999995
46,40,0.07399999999999995
47,40,0.07399999999999995
48,40,0.07399999999999995
49,40,0.07399999999999995
50,40,0.07399999999999995
1,41,0.03700000000000003
2,41,0.03700000000000003
3,41,0.03700000000000003
4,41,0.03700000000000003
5,41,0.03700000000000003
6,41,0.03700000000000003
7,41,0.03700000000000003
8,41,0.03700000000000003
9,41,0.03700000000000003
10,41,0.03700000000000003
11,41,0.03700000000000003
12,41,0.03700000000000003
13,41,0.03700000000000003
14,41,0.03700000000000003
15,41,0.03700000000000003
16,41,0.03700000000000003
17,41,0.03700000000000003
18,41,0.03700000000000003
19,41,0.03700000000000003
20,41,0.03700000000000003
21,41,0.03700000000000003
22,41,0.03700000000000003
23,41,0.03700000000000003
24,41,0.03700000000000003
25,41,0.03700000000000003
26,41,0.03700000000000003
27,41,0.03700000000000003
28,41,0.03700000000000003
29,41,0.03700000000000003
30,41,0.03700000000000003
31,41,0.03700000000000003
32,41,0.03700000000000003
33,41,0.03700000000000003
34,41,0.03700000000000003
35,41,0.03700000000000003
36,41,0.03700000000000003
37,41,0.03700000000000003
38,41,0.03700000000000003
39,41,0.03700000000000003
40,41,0.03700000000000003
41,41,0.030000000000000027
42,41,0.07399999999999995
43,41,0.07399999999999995
44,41,0.07399999999999995
45,41,0.07399999999999995
46,41,0.07399999999999995
47,41,0.07399999999999995
48,41,0.07399999999999995
49,41,0.07399999999999995
50,41,0.07399999999999995
1,42,0.03700000000000003
2,42,0.03700000000000003
3,42,0.03700000000000003
4,42,0.03700000000000003
5,42,0.03700000000000003
6,42,0.03700000000000003
7,42,0.03700000000000003
8,42,0.03700000000000003
9,42,0.03700000000000003
10,42,0.03700000000000003
11,42,0.03700000000000003
12,42,0.03700000000000003
13,42,0.03700000000000003
14,42,0.03700000000000003
15,42,0.03700000000000003
16,42,0.03700000000000003
17,42,0.03700000000000003
18,42,0.03700000000000003
19,42,0.03700000000000003
20,42,0.03700000000000003
21,42,0.03700000000000003
22,42,0.03700000000000003
23,42,0.03700000000000003
24,42,0.03700000000000003
25,42,0.03700000000000003
26,42,0.03700000000000003
27,42,0.03700000000000003
28,42,0.03700000000000003
29,42,0.03700000000000003
30,42,0.03700000000000003
31,42,0.03700000000000003
32,42,0.03700000000000003
33,42,0.03700000000000003
34,42,0.03700000000000003
35,42,0.03700000000000003
36,42,0.03700000000000003
37,42,0.03700000000000003
38,42,0.03700000000000003
39,42,0.03700000000000003
40,42,0.03700000000000003
41,42,0.03700000000000003
42,42,0.030000000000000027
43,42,0.07399999999999995
44,42,0.07399999999999995
45,42,0.07399999999999995
46,42,0.07399999999999995
47,42,0.07399999999999995
48,42,0.07399999999999995
49,42,0.07399999999999995
50,42,0.07399999999999995
1,43,0.03700000000000003
2,43,0.03700000000000003
3,43,0.03700000000000003
4,43,0.03700000000000003
5,43,0.03700000000000003
6,43,0.03700000000000003
7,43,0.03700000000000003
8,43,0.03700000000000003
9,43,0.03700000000000003
10,43,0.03700000000000003
11,43,0.03700000000000003
12,43,0.03700000000000003
13,43,0.03700000000000003
14,43,0.03700000000000003
15,43,0.03700000000000003
16,43,0.03700000000000003
17,43,0.03700000000000003
18,43,0.03700000000000003
19,43,0.03700000000000003
20,43,0.03700000000000003
21,43,0.03700000000000003
22,43,0.03700000000000003
23,43,0.03700000000000003
24,43,0.03700000000000003
25,43,0.03700000000000003
26,43,0.03700000000000003
27,43,0.03700000000000003
28,43,0.03700000000000003
29,43,0.03700000000000003
30,43,0.03700000000000003
31,43,0.03700000000000003
32,43,0.03700000000000003
33,43,0.03700000000000003
34,43,0.03700000000000003
35,43,0.03700000000000003
36,43,0.03700000000000003
37,43,0.03700000000000003
38,43,0.03700000000000003
39,43,0.03700000000000003
40,43,0.03700000000000003
41,43,0.03700000000000003
42,43,0.03700000000000003
43,43,0.030000000000000027
44,43,0.07399999999999995
45,43,0.07399999999999995
46,43,0.07399999999999995
47,43,0.07399999999999995
48,43,0.07399999999999995
49,43,0.07399999999999995
50,43,0.07399999999999995
